# Dx, Dy, Lat, Lon, z, incidence, heading
       14.769910812377930,       -1.004681587219238,       63.583925204323542,      -19.440204851332055,      722.252930314839659,       38.038585662841797,     -258.137023925781250
       14.584875106811523,       -1.004696011543274,       63.584069893407943,      -19.438641795101439,      728.170084807391731,       38.045192147141513,     -258.138439968293994
       14.266085624694824,       -1.014538168907166,       63.584205970300474,      -19.437172120912642,      730.389660011125443,       38.051219553674372,     -258.139788925910295
       14.525754928588867,       -0.711219429969788,       63.584338232935394,      -19.435743720421350,      730.978099861159080,       38.056988989204036,     -258.141088947850676
       15.234032630920410,       -0.258808016777039,       63.584458815185769,      -19.434442104739347,      726.538930472288712,       38.061972983608165,     -258.142272949218750
       15.371242523193359,       -0.119730830192566,       63.584607513774188,      -19.432834718595995,      734.248707738190092,       38.068852664090464,     -258.143738061846079
       13.937002182006836,       -0.488916516304016,       63.585015764922311,      -19.428422818278815,      741.132310859556583,       38.086940530113189,     -258.147772431898716
       13.717562675476074,       -0.502075195312500,       63.585149581015003,      -19.426976488713777,      742.475762817503210,       38.092819902865372,     -258.149084956635420
       14.309968948364258,       -0.254857420921326,       63.589144020522411,      -19.383715633543346,      837.204431875289401,       38.271282985872105,     -258.188544722905760
       14.372194290161133,       -0.227310657501221,       63.589270400215455,      -19.382345111169592,      835.739154380393074,       38.276678665093911,     -258.189797019118259
       14.405940055847168,       -0.334710597991943,       63.589431420230028,      -19.380596246367674,      849.417874662961481,       38.284419778160064,     -258.191377883440566
       14.524857521057129,       -0.497026085853577,       63.589575964541730,      -19.379027028885531,      855.919336436592175,       38.291048528864522,     -258.192806159872305
       14.659091949462891,       -0.629593729972839,       63.589696930255045,      -19.377715095501870,      852.130835888154934,       38.296079391950030,     -258.193995269909806
       14.769843101501465,       -0.683520674705505,       63.589831297654712,      -19.376256651662025,      854.213241045342670,       38.302018085765418,     -258.195327019376350
       14.801076889038086,       -0.626677632331848,       63.589973246956873,      -19.374715213910353,      859.626519637543424,       38.308471225956986,     -258.196735802200919
       14.651945114135742,       -0.545236468315125,       63.590117541827382,      -19.373147954662798,      866.082804786642896,       38.315085692552735,     -258.198182362291789
       14.397718429565430,       -0.475898385047913,       63.590230650859908,      -19.371921220036491,      858.905814015457167,       38.319586850473009,     -258.199293229023283
       14.321101188659668,       -0.511378645896912,       63.590312196355846,      -19.371039241393124,      837.919779254943251,       38.321951609876187,     -258.200098919973470
       15.031250000000000,       -0.093750000000000,       63.590355184857245,      -19.370578510994779,      800.056956420994879,       38.321704746868122,     -258.200500488281250
       14.485614776611328,       -0.714825391769409,       63.590582399278659,      -19.368104514237679,      842.869874873285880,       38.333934817545213,     -258.202747899530209
       14.453125000000000,       -0.968750000000000,       63.590666545909542,      -19.367193826605149,      823.040701279623477,       38.336477439309007,     -258.203584108058578
       14.186184883117676,       -0.724555015563965,       63.590863432443527,      -19.365050677106275,      852.625857424827132,       38.346655707002213,     -258.205546106010843
       14.009405136108398,       -0.738362312316895,       63.591007397648823,      -19.363485763093767,      859.040445977373679,       38.353252646156349,     -258.206965509490260
       14.087250709533691,       -0.769235730171204,       63.591160703031711,      -19.361818512702627,      869.569647764420665,       38.360481547889208,     -258.208503622315561
       14.406250000000000,       -0.515625000000000,       63.591864901345666,      -19.354160795858565,      895.128900009135236,       38.392417218716659,     -258.215492282144851
       14.562500000000000,       -0.640625000000000,       63.592023676206992,      -19.352432396733143,      908.174414281957070,       38.400025691229864,     -258.217060912548163
       14.671875000000000,       -0.921875000000000,       63.592159977315319,      -19.350949720748531,      911.358640958352908,       38.406105478429588,     -258.218415919904658
       14.520764350891113,       -0.842254638671875,       63.592261616301457,      -19.349846270707864,      899.310377881941690,       38.409836420403707,     -258.219404716323652
       14.289671897888184,       -0.903961181640625,       63.592361287160109,      -19.348764264211169,      886.402900259834496,       38.413435998992249,     -258.220393512742646
       14.233580589294434,       -0.914221763610840,       63.592516687396866,      -19.347072035090715,      898.027754974238292,       38.420815858546860,     -258.221939423010724
       14.378400802612305,       -0.867634773254395,       63.592708908815467,      -19.344976374764656,      925.887449242654839,       38.430696865535516,     -258.223866466908703
       14.492982864379883,       -0.824833393096924,       63.592811227259702,      -19.343864935900974,      914.178792783970607,       38.434475617261711,     -258.224857011030451
       14.375000000000000,       -1.046875000000000,       63.592936445047123,      -19.342502592783937,      912.565763090967721,       38.439809757182253,     -258.226102181993383
       14.599409103393555,       -0.871451854705811,       63.593066880413041,      -19.341082943305135,      913.264260255360682,       38.445498546314660,     -258.227412690150061
       14.703125000000000,       -0.953125000000000,       63.593181705174956,      -19.339834140001457,      907.094208998603335,       38.450128009140748,     -258.228531488763110
       14.671875000000000,       -0.843750000000000,       63.593291037321201,      -19.338645384252313,      898.511656934942948,       38.454384471876509,     -258.229634423612993
