# Dx, Dy, Lat, Lon, z, incidence, heading
        0.781250000000000,        0.015625000000000,       63.583886220809347,      -19.440690888419336,      726.569577688694380,       38.038661956787109,     -258.137176513671875
        0.890625000000000,       -0.171875000000000,       63.584007261268837,      -19.439384578534231,      722.191079209510235,       38.043669998908356,     -258.138364413761337
        0.125000000000000,       -0.265625000000000,       63.584158021483560,      -19.437755100242050,      730.644377061351520,       38.050678085125490,     -258.139857489632107
        0.984375000000000,       -0.609375000000000,       63.584287915329355,      -19.436352232632679,      730.111374776798016,       38.056282883698721,     -258.141125111852944
        0.859375000000000,       -0.078125000000000,       63.584424908627767,      -19.434872018221252,      732.656044364241325,       38.062366720863373,     -258.142477430436031
        0.296875000000000,        0.375000000000000,       63.584534577696878,      -19.433688720601449,      723.416276126002572,       38.066607807176226,     -258.143543260213050
        0.625000000000000,        0.281250000000000,       63.584696070269203,      -19.431941765378618,      736.569572198169794,       38.074341257238174,     -258.145158406396263
        0.640625000000000,        0.031250000000000,       63.584827877701528,      -19.430517411132243,      736.917441721531304,       38.080077738488825,     -258.146461117110050
        0.493348121643066,       -0.008322000503540,       63.584967769325090,      -19.429004956210456,      740.773214161449005,       38.086357956940908,     -258.147818006607906
        0.234375000000000,        0.234375000000000,       63.585099341228194,      -19.427582817890702,      741.047167392091751,       38.092077784601287,     -258.149118835180332
        0.125000000000000,       -0.406250000000000,       63.585234711976170,      -19.426119181650169,      742.977643166934740,       38.098056406701716,     -258.150459323160476
        0.687500000000000,       -0.125000000000000,       63.585356462859437,      -19.424803566208645,      739.029527208750096,       38.103117400854174,     -258.151647223249938
        0.664062500000000,       -0.125000000000000,       63.585544373061111,      -19.422767830036598,      763.728482768135109,       38.112636549357276,     -258.153520222802513
        0.664062500000000,       -0.125000000000000,       63.585735487106447,      -19.420696877087082,      789.848342140380282,       38.122376210889101,     -258.155426832022613
        0.687500000000000,       -0.125000000000000,       63.585878213273830,      -19.419152334019003,      795.036733028227445,       38.128853113115625,     -258.156828355159007
        0.687500000000000,       -0.000000000000000,       63.586017422234626,      -19.417645886749444,      798.717346467465518,       38.135096478567249,     -258.158201242858581
        0.687500000000000,        0.125000000000000,       63.586160308694957,      -19.416099207712683,      804.007941766800741,       38.141584169497051,     -258.159619167512744
        0.562500000000000,       -0.031250000000000,       63.586300160157265,      -19.414585382240624,      807.998907381237132,       38.147870639347296,     -258.161002406989951
        0.765625000000000,       -0.234375000000000,       63.586425283315762,      -19.413231780403400,      805.615825184244613,       38.153162817597917,     -258.162220824657538
        0.468750000000000,        0.140625000000000,       63.586547396690733,      -19.411910811371328,      801.938331475307677,       38.158249573560539,     -258.163439242325182
        0.593750000000000,       -0.156250000000000,       63.586673504929735,      -19.410546178341985,      800.005919173066445,       38.163610651629611,     -258.164680514566726
        0.343750000000000,       -0.265625000000000,       63.586804022003605,      -19.409133356181762,      799.999892305072194,       38.169268906379060,     -258.165967630394732
        0.140625000000000,       -0.078125000000000,       63.586936831499656,      -19.407695389336730,      801.002753810366698,       38.175082891523047,     -258.167272223249938
        0.140625000000000,        0.062500000000000,       63.587069594970892,      -19.406257752643505,      801.999404600430125,       38.180894406356472,     -258.168587571198714
        0.656250000000000,       -0.015625000000000,       63.587204731697980,      -19.404794078312317,      804.041348067744934,       38.186864306748177,     -258.169924967089401
        0.562500000000000,       -0.093750000000000,       63.587330140054235,      -19.403436269200775,      801.868065834276535,       38.192179221938886,     -258.171159786274757
        0.671875000000000,        0.093750000000000,       63.587454472832491,      -19.402090032795751,      799.238842443420936,       38.197421943563725,     -258.172394605460170
        0.573978185653687,        0.083239078521729,       63.587574031951235,      -19.400795692142218,      794.544541180855504,       38.202342835817049,     -258.173568389489276
        0.031250000000000,        0.000000000000000,       63.587731016917878,      -19.399093118151281,      806.147013460078483,       38.209794183134505,     -258.175108384455882
        0.104511499404907,        0.120172977447510,       63.587886449644976,      -19.397407231807808,      817.095095684935814,       38.217141962261451,     -258.176648379422488
        0.187500000000000,        0.203125000000000,       63.588022564820363,      -19.395931810566445,      819.650841313017622,       38.223182039638978,     -258.178005268920344
        0.187500000000000,       -0.062500000000000,       63.588155697415843,      -19.394488744050946,      820.922004910468900,       38.229022761273491,     -258.179311475039583
        0.171875000000000,       -0.062500000000000,       63.588278231801226,      -19.393161128192688,      817.588623528773951,       38.234147765037775,     -258.180535942447364
        0.156250000000000,       -0.109375000000000,       63.588402938540042,      -19.391809663880458,      815.213308563929104,       38.239421222703569,     -258.181770761632663
        0.140625000000000,       -0.218750000000000,       63.588533009920475,      -19.390399508349230,      815.188834606100272,       38.245056757317769,     -258.183036098396201
        0.171875000000000,       -0.234375000000000,       63.588702388949507,      -19.388560198015853,      832.323407544150541,       38.253352749190142,     -258.184728681253432
        0.078125000000000,       -0.265625000000000,       63.588827383013992,      -19.387205081414066,      830.114955834865896,       38.258645566024441,     -258.185963500438788
        0.109375000000000,       -0.031250000000000,       63.588974029963808,      -19.385613440556558,      837.369758421692381,       38.265404772653454,     -258.187411942671019
        0.093750000000000,        0.203125000000000,       63.589099934121393,      -19.384248056303313,      835.585046836191509,       38.270761666318919,     -258.188646761856432
        0.015625000000000,       -0.140625000000000,       63.589226233297829,      -19.382878204143882,      833.984898391484194,       38.276145716595757,     -258.189912098619914
        0.109375000000000,       -0.171875000000000,       63.589383054915359,      -19.381174878542971,      845.732990429558981,       38.283596626987546,     -258.191467419594915
        0.182229518890381,       -0.046228885650635,       63.589535387377992,      -19.379520342724593,      855.540233612986299,       38.290744613445803,     -258.192961570975001
       -0.015625000000000,       -0.093750000000000,       63.589664029407601,      -19.378124360801429,      855.008310890099096,       38.296287889522603,     -258.194239948289521
        0.034191250801086,       -0.165469408035278,       63.589792850166418,      -19.376726264522507,      854.567338028030917,       38.301845298464606,     -258.195522762080088
        0.234375000000000,       -0.093750000000000,       63.589932516688194,      -19.375209505670512,      858.884529201347277,       38.308138355809689,     -258.196910169156126
       -0.156250000000000,       -0.218750000000000,       63.590077525827418,      -19.373634174656523,      865.556055088799212,       38.314791960863289,     -258.198328093810233
        0.343750000000000,       -0.171875000000000,       63.590198623244220,      -19.372319962613641,      861.775767785197786,       38.319829058542126,     -258.199532395417464
        0.140625000000000,       -0.171875000000000,       63.590295737076097,      -19.371267740829182,      847.503374002641522,       38.323240591040793,     -258.200492556399695
        0.140625000000000,       -0.140625000000000,       63.590344503346323,      -19.370743880975681,      812.062569241687243,       38.323380289623920,     -258.200958251953125
        0.109375000000000,       -0.140625000000000,       63.590551720734808,      -19.368487916769684,      846.032954229628103,       38.334248631011022,     -258.203023229926714
        0.109375000000000,       -0.031250000000000,       63.590640372626616,      -19.367527875253884,      828.074926056327854,       38.337088328626187,     -258.203891838174513
       -0.093750000000000,        0.140625000000000,       63.590788608640302,      -19.365916254318474,      836.241052634452217,       38.343966227796109,     -258.205358295188603
       -0.171875000000000,       -0.046875000000000,       63.590968256165574,      -19.363960897874406,      858.202832260557216,       38.352972980112753,     -258.207154933576533
        0.046875000000000,        0.140625000000000,       63.591110622540171,      -19.362412998730420,      863.835936854911324,       38.359453327330201,     -258.208558069976959
        0.015625000000000,       -0.125000000000000,       63.591258735796409,      -19.360802034496594,      872.008349971655207,       38.366326252269324,     -258.210051145847672
        0.015625000000000,       -0.203125000000000,       63.591367932912547,      -19.359616613162821,      863.112396965348921,       38.370560700672840,     -258.211116975624691
       -0.109375000000000,       -0.015625000000000,       63.591505444573414,      -19.358121273016508,      866.659545853509940,       38.376715723113342,     -258.212487981182903
        0.046875000000000,       -0.265625000000000,       63.591656656664526,      -19.356475822610388,      876.241345651940719,       38.383797767403891,     -258.213981057053616
        0.031250000000000,       -0.140625000000000,       63.591818883240826,      -19.354709596983145,      890.684111637588671,       38.391632096882958,     -258.215596203236828
       -0.046875000000000,       -0.140625000000000,       63.591978940224728,      -19.352966860443352,      904.196447053786528,       38.399318930336037,     -258.217180831841972
       -0.046875000000000,       -0.046875000000000,       63.592127624089635,      -19.351348382001625,      912.728580192578420,       38.406233312800069,     -258.218673907712684
       -0.156250000000000,       -0.171875000000000,       63.592235510601213,      -19.350176378236327,      903.327773160845481,       38.410382308623866,     -258.219733149994852
       -0.079584598541260,       -0.125224828720093,       63.592332650015265,      -19.349121939751011,      889.205186948155415,       38.413801722589568,     -258.220693310977083
       -0.097924113273621,       -0.116743087768555,       63.592473376652535,      -19.347590085088136,      894.275718247293071,       38.420180820683555,     -258.222085020090560
       -0.104200959205627,       -0.124259948730469,       63.592670026208054,      -19.345445516341364,      923.992795537019447,       38.430354500657138,     -258.224047959113420
